X,Y,objectid,lea_school,ptmoved,comments,reviewed,school_nam,principal,street_lon,phys_addr,phys_city,phys_zip,phone,mail_addr,mail_city,mail_zip,fax,url_addres,county,accr_stat,sch_desg,sch_type,sch_ptype,sch_ctype,ext_hours,num_teach,bgn_grade,end_grade,pre_k,elem,middle,high,early_coll
452276.493299998,183714.116999999,2016,130319,"yes, 2012",down the street,1,Cox Mill Elementary,Alison Moore,1450 Cox Mill Road,1450 Cox Mill Road,Concord,28027,7047956519,1450 Cox Mill Road,Concord,28027,7047951011,http://www.cabarrus.k12.nc.us/cmes/index.html,Cabarrus, ,Public,Regular School,None,Traditional,-,73,KG,05, ,yes, , , 
395642.218900003,168273.250100002,2017,230330, ,point verified,1,Turning Point Academy,Rodney Borders,910 South Post Road,910 South Post Road,Shelby,28152,7044768399,910 South Post Road,Shelby,28152,7044876375,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Alternative Education,None,Traditional,-,22,06,12, , ,yes,yes, 
397572.735600002,168813.1686,2018,230334,"yes, 2012",down the street,1,East Elementary,Eric Lamanna,600 Cleveland Avenue,600 Cleveland Avenue,Kings Mountain,28086,7044768356,600 Cleveland Avenue,Kings Mountain,28086,7047345617,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,19,PK,04,yes,yes, , , 
386719.473700002,160789.432399999,2019,230344, ,point verified,1,Grover Elementary,Janet Anthony,206 Carolina Avenue,206 Carolina Avenue,Grover,28073,7044768351,206 Carolina Avenue,Grover,28073,7047345616,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,27,PK,04,yes,yes, , , 
381140.055500001,175093.193799999,2020,230348,"yes, 2012",down the street,1,Jefferson Elementary,Paula Peeler,1166 Wyke Road,1166 Wyke Road,Shelby,28150,7044768390,1166 Wyke Road,Shelby,28150,7044872880,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,25,PK,04,yes,yes, , , 
379969.943000004,173650.171799999,2021,230355,"yes, 2012",across the street,1,Marion Elementary,Brenda Shackleford,410 Forest Hill Drive,410 Forest Hill Drive,Shelby,28150,7044768381,410 Forest Hill Drive,Shelby,28150,7044872861,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,29,PK,04,yes,yes, , , 
396656.541900001,169429.693,2022,230357,"yes, 2012",across the street,1,North Elementary,Molly Blanton,900 N Ramseur Street,900 N Ramseur Street,Kings Mountain,28086,7044768225,900 N Ramseur Street,Kings Mountain,28086,7047345607,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,21,PK,04,yes,yes, , , 
379376.468699999,176089.1096,2023,230359, , , ,North Shelby,Allison Hodges,1205 Northside Drive,1205 Northside Drive,Shelby,28150,7044879941,1205 Northside Drive,Shelby,28150,7044872867,http://www.clevelandcountyschools.org/schools/nor,Cleveland,SA,Public,Exceptional Children,None,Traditional,-,16,PK,12,yes,yes,yes,yes, 
377638.937600002,170953.8376,2024,230362,"yes, 2012",across town,1,Shelby Middle,Tim Quattlebaum,400 W Marion Street,1480 South Dekalb Street,Shelby,28152,7044768328,1480 South Dekalb Street,Shelby,28150,7044872889,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,45,07,08, , ,yes, , 
395591.963699996,167784.348999999,2025,230380,"yes, 2012",across the street,1,West Elementary,Heather Pagan,500 W Mountain Street,500 W Mountain Street,Kings Mountain,28086,7044768345,500 W Mountain Street,Kings Mountain,28086,7047345618,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,20,PK,04,yes,yes, , , 
864257.687700003,309143.812600002,2026,270318, ,point verified,1,Moyock Middle,Virginia Arrington,216 Survey Road,216 Survey Road,Moyock,27958,2524352566,216 Survey Road,Moyock,27958,2524352576,http://www.currituck.k12.nc.us,Currituck, ,Public,Regular School,None,Traditional,-,23,06,08, , ,yes, , 
495569.906499997,227864.848299999,2027,291350, ,point verified,1,South Lexington Development Center,Kim Britt,1006 Cotton Grove Road,1006 Cotton Grove Road,Lexington,27292,3362421540,1006 Cotton Grove Road,Lexington,27292,3362421245,http://www.lexcs.org,Davidson, ,Public,Exceptional Children,None,Traditional,-,8,UG,UG, , , , , 
618518.375200003,250050.687399998,2028,32K000, , , ,Central Park School For Child,John Heffernan,724 Foster Street,724 Foster Street,Durham,27701,9196821200,724 Foster Street,Durham,27701,9196831261,http://www.cpscnc.org,Durham, ,Charter,Regular School,None,Year Round,-,25,KG,05, ,yes, , , 
618990.187600002,246385.0469,2029,320309, , , ,J D Clement Early College HS,Gloria Woods-Weeks,1801 Fayetteville Street,712 Cecil Street,Durham,27707,9195602696,712 Cecil Street,Durham,27707,9195602698,http://echs.dpsnc.net/,Durham, ,Public,Regular School,Early College,Traditional,-,12,09,12, , , ,yes, 
495025.096299998,258024.470699999,2030,340446, ,point verified,1,Middle College of Forsyth Cnty,William Wynn,2100 Silas Creek Parkway,2100 Silas Creek Parkway,Winston-Salem,27103,3367347163,2100 Silas Creek Parkway,Winston-Salem,27103,3367347467,http://www.wsfcs.k12.nc.us/fmc/site/default.asp,Forsyth, ,Public,Alternative Education,None,Traditional,-,7,11,12, , , ,yes, 
504341.499899998,265821.843699999,2031,340447, , , ,Middle Fork Elementary,Donald Hampton,3125 Williston Road,3125 Williston Road,Walkertown,27051,3367272995,3125 Williston Road,Walkertown,27051,3367272942,http://wsfcsel.schoolwires.net/mfes/site/default.,Forsyth, ,Public,Regular School,None,Traditional,-,29,KG,05, ,yes, , , 
499523.531199999,262461.249899998,2032,340568, , , ,WinstonSalem Preparatory Acad,Richard Watts,1215 North Cameron Avenue,1215 North Cameron Avenue,Winston-Salem,27101,3367272781,1215 North Cameron Avenue,Winston-Salem,27101,3367272961,http://www.wsfcs.k12.nc.us/wsprep/site/default.asp,Forsyth, ,Public,Regular School,Magnet,Traditional,-,32,06,12, , ,yes,yes, 
393825.750100002,183559.5781,2033,360339, , , ,Blaine Beam Intermediate,Emily Smallwood,401East First Street,401East First Street,Cherryville,28021,7044358330,401East First Street,Cherryville,28021,7044356056,http://www.gaston.k12.nc.us/schools/wbbeam/index.,Gaston, ,Public,Regular School,None,Traditional,-,13,04,05, ,yes, , , 
539464.437399998,257505.343899999,2034,410326, , , ,Middle College at Bennett,Esther Coble,722 Gorrell Street,722 Gorrell Street,Greensboro,27401,3363708636,722 Gorrell Street,Greensboro,27401,3363708637,http://schoolcenter.gcsnc.com/education/school/sc,Guilford, ,Public,Regular School,Cooperative Innovative HS,Traditional,-,13,09,12, , , ,yes, 
539792.750200003,255041.921700001,2035,410385, , , ,Gillespie Park Elementary,Joseph Stone,1900 Martin Luther King Jr Dr,1900 Martin Luther King Jr,Greensboro,27406,3363708640,1900 Martin Luther King Jr Dr,Greensboro,27406,3365741608,http://schools.gcsnc.com/spages/gillespie/index.h,Guilford, ,Public,Regular School,None,Traditional,-,17, , , , , , , 
529228.124799997,259890.2344,2036,410395, , , ,The Early College at Guilford,Bobby Hayes,5608 West Friendly Avenue,5608 W. Friendly Ave,Greensboro,27410,3363162860,5608 W. Friendly Ave,Greensboro,27410,3363162858,http://www.gcsnc.com/education/components/whatsne,Guilford,SA,Public,Regular School,Early College,Traditional,-,8,09,12, , , ,yes, 
437585.8125,206617.484200001,2037,490335, , , ,Lake Norman High,Todd Griffin,186 Doolie Road,186 Doolie Road,Mooresville,28117,7047998555,186 Doolie Road,Mooresville,28117,7047991512,http://www.iss.k12.nc.us/schools/lnhs,Iredell, ,Public,Regular School,None,Traditional,-,101,09,12, , , ,yes, 
668343.379199997,212862.0878,2038,510377,"yes, 2012",down the street,1,River Dell Elementary,Jason Smith,12100 Buffalo Road,12100 Buffalo Road,Clayton,27527,9195531977,12100 Buffalo Road,Clayton,27527,9195531774,http://johnstoncounty.nc.schoolwebpages.com/educa,Johnston, ,Public,Regular School,None,Traditional,-,47,PK,05,yes,yes, , , 
669556.9375,194721.781399999,2039,510381, , , ,South Campus Community Middle,Kenneth Bennett,425 S Collier Street,425 S Collier Street,Smithfield,27577,9199346481,PO Box 1336,Smithfield,27577,9199383555,http://johnstoncounty.nc.schoolwebpages.com/educa,Johnston, ,Public,Alternative Education,None,Traditional,-,13,06,08, , ,yes, , 
417810.3125,199951.468800001,2040,550344, , , ,North Lincoln High,Marty Helton,2737 Lee Lawing Road,2737 Lee Lawing Road,Lincolnton,28092,7047361969,2737 Lee Lawing Road,Lincolnton,28092,7047361966,http://www.lincoln.k12.nc.us/NLHS/index.htm,Lincoln, ,Public,Regular School,None,Traditional,-,54,09,12, , , ,yes, 
457862.531300001,158454.859299999,2041,60G000, , , ,Queen's Grant Community,Christy Morrin,6400 Matthews-Mint Hill Road,6400 MatthewsMint Hill Road,Mint Hill,28227,7045736611,6400 MatthewsMint Hill Road,Mint Hill,28227,7045730995,http://www.queensgrantcommunityschool.org/,Mecklenburg,SA,Charter,Regular School,None,Traditional,-,74,KG,12, , , ,yes, 
440434.562299997,196086.484299999,2042,60I000, , , ,Community School of Davidson,Joy Warner,565 Griffith Street,565 Griffith Street,Davidson,28036,7048966262,565 Griffith Street,Davidson,28036,7048962025,http://www.csdnc.org,Mecklenburg,SA,Charter,Regular School,None,Traditional,-,85,KG,10, , , ,yes, 
442499.406199999,147655.1406,2043,600385, , , ,Endhaven Elementary,Rhonda Gomez,6815 Endhaven Lane,6815 Endhaven Ln,Charlotte,28277,9803435436,6815 Endhaven Ln,Charlotte,28277,9803435437,http://schools.cms.k12.nc.us/endhavenES,Mecklenburg, ,Public,Regular School,None,Traditional,-,51,KG,05, ,yes, , , 
445481.843599997,167084.468499999,2044,600413, , , ,Highland Mill Montessori,Patricia Riska,3201 Clemson Avenue,3201 Clemson Ave,Charlotte,28205,9803435525,3201 Clemson Ave,Charlotte,28205,9803435589,http://schools.cms.k12.nc.us/highlandmillES,Mecklenburg, ,Public,Regular School,Magnet,Traditional,-,22,PK,06,yes,yes, , , 
454734.843900003,156864.968699999,2045,600455, ,point verified,1,Mint Hill Middle,Steve Drye,11501 Idewild Road,11501 Idewild Rd,Matthews,28105,9803435439,11501 Idewild Rd,Matthews,28105,9803435442,http://schools.cms.k12.nc.us/minthillMS,Mecklenburg, ,Public,Regular School,None,Traditional,-,71,06,08, , ,yes, , 
434175.156300001,174593.140799999,2046,600462, , , ,Mountain Island Elementary,Jeffrey Ruppenthal,7905 Pleasant Grove Road,7905 Pleasant Grove Rd,Charlotte,28216,9803436948,7905 Pleasant Grove Rd,Charlotte,28216,9803436954,http://schools.cms.k12.nc.us/mountainislandES,Mecklenburg, ,Public,Regular School,None,Traditional,-,43,KG,05, ,yes, , , 
441204.5,168037.046799999,2047,600488, , , ,Oaklawn Language Academy,Carmen Concepcion,1810 Oaklawn Avenue,1810 Oaklawn Ave,Charlotte,28216,9803430400,1810 Oaklawn Ave,Charlotte,28216,9803430410,http://schools.cms.k12.nc.us/oaklawnES,Mecklenburg, ,Public,Regular School,Magnet,Traditional,-,33,KG,08, , ,yes, , 
447953.343699999,148450.4377,2048,600507, , , ,Providence Spring Elementary,Diane Adams,10045 Providence Church Ln,10045 Providence Church Ln,Charlotte,28277,9803436935,10045 Providence Church Ln,Charlotte,28277,9803436939,http://schools.cms.k12.nc.us/providencespringES,Mecklenburg, ,Public,Regular School,None,Traditional,-,48,KG,05, ,yes, , , 
428160.300399996,152400.3048,2049,600538,"yes, 2012",down the street,1,Southwest Middle School,Barry Blair,13624 Steele Creek Road,13624 Steele Creek Rd,Charlotte,28273,9803435006,13624 Steele Creek Rd,Charlotte,28273,9803433239,http://schools.cms.k12.nc.us/southwestMS,Mecklenburg, ,Public,Regular School,None,Traditional,-,78,06,08, , ,yes, , 
441978.156300001,167223.5469,2050,600574, , , ,Walter G Byers School,Gina Smith O'Hare,1415 Hamilton Street,1415 Hamilton St,Charlotte,28206,9803436940,1415 Hamilton St,Charlotte,28206,9803436943,http://schools.cms.k12.nc.us/waltergbyersES,Mecklenburg, ,Public,Regular School,None,Traditional,-,44,KG,08, , ,yes, , 
709102.937299997,247678.234499998,2051,640347, , , ,NRM Early College High School,Christine Catalano,530 N Old Carriage Road,530 North Old Carriage Road,Rocky Mount,27804,2524512890,530 North Old Carriage Road,Rocky Mount,27804,2524430068,http://www.nrms.k12.nc.us/schools/echs,Nash, ,Public,Regular School,Early College,Traditional,-,16,09,13, , , ,yes,yes
597722.250200003,255433.374899998,2052,680310, , , ,Cedar Ridge High,John Wheeler,1125 New Grady Brown Sch Rd,1125 New Grady Brown Sch Rd,Hillsborough,27278,9192454000,1125 New Grady Brown Sch Rd,Hillsborough,27278,9192454010,http://www.orange.k12.nc.us/crhs/default.htm,Orange,SA,Public,Regular School,None,Traditional,-,67,09,12, , , ,yes, 
519458.468699999,218639.671999998,2053,760382, , , ,Uwharrie Middle,Kenneth Cox,1463 Pleasant Union Road,1463 Pleasant Union Road,Trinity,27370,3362413900,1463 Pleasant Union Road,Trinity,27370,3362413904,http://www.randolph.k12.nc.us/schools/uwharrie/de,Randolph,SA,Public,Regular School,None,Traditional,-,29,06,08, , ,yes, , 
465936.593000002,150206.234499998,2054,900341, ,point verified,1,Porter Ridge Elementary,Lisa Taylor,2843 Ridge Road,2843 Ridge Road,Indian Trail,28079,7042891965,2843 Ridge Road,Indian Trail,28079,7042896523,http://pres.ucps.k12.nc.us,Union,SA,Public,Regular School,None,Traditional,-,45,KG,05, ,yes, , , 
657281.366499998,244215.148499999,2055,920453, ,point verified,1,Jones Dairy Elementary,Robert Bendel,1100 Jones Dairy Road,1100 Jones Dairy Road,Wake Forest,27587,9195626181,1100 Jones Dairy Road,Wake Forest,27587,9195626186,http://jonesdairyes.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,47,KG,05, ,yes, , , 
642602.375200003,224891.843600001,2056,920506, ,point verified,1,Moore Square Museum Magnet Middle,Kengie Bass,301 South Person Street,301 South Person Street,Raleigh,27601,9196645737,301 South Person Street,Raleigh,27601,9198568194,http://mooresquarems.wcpss.net/,Wake, ,Public,Regular School,Magnet,Modified,-,34,06,08, , ,yes, , 
623295.104699999,222748.297800001,2057,920551, ,point verified,1,Salem Middle,Herbert Ellzey,6150 Old Jenks Road,6150 Old Jenks Road,Apex,27523,9193631870,6150 Old Jenks Road,Apex,27502,9193631876,http://salemms.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,68,06,08, , ,yes, , 
460786.374799997,265788.031100001,2058,990340, , , ,Yadkin Success Academy,Mary Berry,733 East Main Street,733 East Main Street,Yadkinville,27055,3366794888,733 East Main Street,Yadkinville,27055,3366796623, ,Yadkin, ,Public,Alternative Education,None,Traditional,-,12,KG,12, , , ,yes, 
580703.8125,243741.7969,2059,01D000, , , ,The Hawbridge School,Marcia Huth,1735 Saxapahaw Bethlehem Rd,1735 Saxapahaw Bethlehem Rd,Saxapahaw,27340,3363761122,PO Box 162,Saxapahaw,27340,3363766996,http://www.hawbridgeschool.org,Alamance, ,Charter,Regular School,None,Traditional,-,17,06,12, , ,yes,yes, 
384437.003700003,292876.627500001,2060,50335,"yes, 2012",down the street,1,Westwood Elementary,Jennifer Robinson,4083 US Hwy 221S,4083 US Hwy 221S,West Jefferson,28694,3368772921,4083 US Hwy 221S, ,0,3368772932, ,Ashe, ,Public,Regular School,None,Traditional,-,40,PK,06,yes,yes, , , 
644908.737499997,95818.2496999986,2061,90330,"yes, 2012",down the street,1,East Bladen High,Jeremy Batchelor,5600 NC Hwy 87 East,5600 NC Hwy 87 East,Elizabethtown,28337,9106452500,PO Box 578,Elizabethtown,28377,9106452509,http://www.bladen.k12.nc.us,Bladen,SA,Public,Regular School,None,Traditional,-,55,09,12, , , ,yes, 
644710.000200003,94986.4998999983,2062,90332, ,point verified,1,Elizabethtown Middle,Adell Baldwin,Hwy 701 South,Hwy 701 South,Elizabethtown,28337,9108624071,PO Box 639,Elizabethtown,28337,9108624277, ,Bladen, ,Public,Regular School,None,Traditional,-,30,05,08, , ,yes, , 
633436.812399998,98417.5313000008,2063,90368, ,point verified,1,West Bladen High,Toni Warrick,1600 NC Hwy 410,1600 NC Hwy 410,Bladenboro,28320,9108622130,1600 NC Hwy 410, ,0,9108623328, ,Bladen,SA,Public,Regular School,None,Traditional,-,55,09,12, , , ,yes, 
624228.166000001,109613.3125,2064,90352,"yes, 2012",across town,1,Plain View Primary,Deborah Belle,1963 Chicken Foot Road,1963 Chicken Foot Road,Tar Heel,28392,9108622371,1963 Chicken Foot Road, ,0,9108624899,http://www.bladen.k12.nc.us,Bladen, ,Public,Regular School,None,Traditional,-,12,PK,04,yes,yes, , , 
635261.864100002,100455.096299998,2065,90324,"yes, 2012",down the street,1,Dublin Primary,Susan Cheshire,Hwy 87,7048 Albert Street,Dublin,28332,9108622202,PO Box 307,Dublin,28332,9108625329,http://www.bladen.k12.nc.us/dublin/Dublin.htm,Bladen, ,Public,Regular School,None,Traditional,-,16,PK,04,yes,yes, , , 
689191.941299997,59463.6541999988,2066,10A000,"yes, 2012",across town,1,Charter Day School,Mark Cramer,7055 Bacon's Way,7055 Bacon's Way,Leland,28451,9106551214,7055 Bacon's Way,Leland,28451,9106551549,http://www.charterdayschool.org/,Brunswick, ,Charter,Regular School,None,Year Round,-,48,KG,08, , ,yes, , 
465204.794,174154.3433,2067,130318,"yes, 2012",across the street,1,C C Griffin Middle,Kristi Bullock,7650 Griffin's Gate Drive,7650 Griffin's Gate Drive,Concord,28025,7044554700,7650 Griffin's Gate Drive,Concord,28025,7044544780,http://www.cabarrus.k12.nc.us/ccgms/index.html,Cabarrus, ,Public,Regular School,None,Traditional,-,65,06,08, , ,yes, , 
451491.403899997,187759.860800002,2068,130320,"yes, 2012",across town,1,Harris Road Middle,Jim Williams,1251 Patriot Blvd,1251 Patriot Blvd,Concord,28027,7047822002,1251 Patriot Blvd,Concord,28027,7042624298,http://www.cabarrus.k12.nc.us/hrms/index.htm,Cabarrus, ,Public,Regular School,None,Traditional,-,65,06,08, , ,yes, , 
133637.046899997,162699.093899999,2069,200314, , , ,Hiwassee Dam High,Tom Graham,267 Blue Eagle Circle,267 Blue Eagle Circle,Murphy,28906,8286445916,267 Blue Eagle Circle,Murphy,28906,8286449463,http://www.cherokee.k12.nc.us/hdsh/,Cherokee, ,Public,Regular School,None,Traditional,-,15,09,12, , , ,yes, 
393104.440399997,166975.968600001,2070,230351, ,point verified,1,Kings Mountain Intermediate,Henry Gilmore,227 Kings Mountain Boulevard,227 Kings Mountain Boulevard,Kings Mountain,28086,7044768366,227 Kings Mountain Boulevard,Kings Mountain,28086,7047345682,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,38,05,06, ,yes,yes, , 
617383.670500003,129813.962499999,2071,260373, ,point verified,1,Gallberry Farm Elementary,Dawn Collins,8019 Byerly Drive,8019 Byerly Drive,Hope Mills,28348,9104241490,8019 Byerly Drive,Hope Mills,28348,9104241173,http://www.gfes.ccs.k12.nc.us,Cumberland,SA,Public,Regular School,None,Traditional,-,56,PK,05,yes,yes, , , 
618452.000100002,130043.945300002,2072,260357, ,point verified,1,Gray's Creek High,Vernon Aldridge,5301 Celebration Drive,5301 Celebration Drive,Hope Mills,28348,9104248589,5301 Celebration Drive,Hope Mills,28348,9104247411,http://www.gchs.ccs.k12.nc.us,Cumberland, ,Public,Regular School,None,Traditional,-,79,09,12, , , ,yes, 
910063.6875,255272.968800001,2073,280328, ,point verified,1,First Flight Middle,John Donlan,109 Veteran's Drive,109 Veterans Drive,Kill Devil Hills,27948,2524418888,109 Veterans Drive,Kill Devil Hills,27948,2524417694,http://ffm.darecountyschoolsonline.com/,Dare,SA,Public,Regular School,None,Traditional,-,33,06,08, , ,yes, , 
